time,lat,lon,ele
2025-09-05 17:09:50.184910,37.0795749,-83.1816025,597.90
2025-09-05 17:09:50.665801,37.0795934,-83.1815723,597.49
2025-09-05 17:09:51.209822,37.0796074,-83.1815508,597.34
2025-09-05 17:09:51.685346,37.0796232,-83.1815296,596.67
2025-09-05 17:09:52.165906,37.0796382,-83.1815096,596.35
2025-09-05 17:09:52.705216,37.0796531,-83.1814893,596.03
2025-09-05 17:09:53.185474,37.0796605,-83.1814769,596.12
2025-09-05 17:09:53.665468,37.0796794,-83.1814514,595.16
2025-09-05 17:09:54.205802,37.0796927,-83.1814308,595.14
2025-09-05 17:09:54.685534,37.0797029,-83.1814075,595.03
2025-09-05 17:09:55.225562,37.0797115,-83.1813853,594.81
2025-09-05 17:09:55.705673,37.0797169,-83.1813637,594.81
2025-09-05 17:09:56.185647,37.0797234,-83.1813430,594.36
2025-09-05 17:09:56.665102,37.0797265,-83.1813245,594.17
2025-09-05 17:09:57.205855,37.0797305,-83.1813055,594.17
2025-09-05 17:09:57.686364,37.0797362,-83.1812847,594.04
2025-09-05 17:09:58.166796,37.0797427,-83.1812662,593.76
2025-09-05 17:09:58.646432,37.0797478,-83.1812481,593.93
2025-09-05 17:09:59.185978,37.0797564,-83.1812238,593.61
2025-09-05 17:09:59.667808,37.0797643,-83.1812026,593.71
2025-09-05 17:10:00.206859,37.0797692,-83.1811852,593.55
2025-09-05 17:10:00.685491,37.0797759,-83.1811621,593.54
2025-09-05 17:10:01.165875,37.0797841,-83.1811401,593.51
2025-09-05 17:10:01.706657,37.0797906,-83.1811219,593.43
2025-09-05 17:10:02.185039,37.0797987,-83.1810975,593.69
2025-09-05 17:10:02.666553,37.0798083,-83.1810763,592.99
2025-09-05 17:10:03.146390,37.0798187,-83.1810546,592.60
2025-09-05 17:10:03.686317,37.0798269,-83.1810324,592.64
2025-09-05 17:10:04.165550,37.0798362,-83.1810115,592.43
2025-09-05 17:10:04.647341,37.0798443,-83.1809899,592.74
2025-09-05 17:10:05.185894,37.0798547,-83.1809699,592.49
2025-09-05 17:10:05.666937,37.0798635,-83.1809469,592.64
2025-09-05 17:10:06.205928,37.0798719,-83.1809237,592.49
2025-09-05 17:10:06.687322,37.0798815,-83.1808951,592.63
2025-09-05 17:10:07.164821,37.0798866,-83.1808753,592.78
2025-09-05 17:10:07.705568,37.0798943,-83.1808485,592.60
2025-09-05 17:10:08.185230,37.0798983,-83.1808274,592.37
2025-09-05 17:10:15.205193,37.0799459,-83.1804543,591.26
2025-09-05 17:10:15.685864,37.0799498,-83.1804239,591.05
2025-09-05 17:10:16.165404,37.0799536,-83.1803919,591.16
2025-09-05 17:10:17.185471,37.0799665,-83.1803321,590.05
2025-09-05 17:10:17.666117,37.0799736,-83.1803010,589.61
2025-09-05 17:10:18.207090,37.0799828,-83.1802743,588.52
2025-09-05 17:10:18.686089,37.0799897,-83.1802448,588.17
2025-09-05 17:10:19.165572,37.0799946,-83.1802157,587.80
2025-09-05 17:10:19.705207,37.0800002,-83.1801910,587.10
2025-09-05 17:10:20.184549,37.0800063,-83.1801645,586.74
2025-09-05 17:10:20.665774,37.0800112,-83.1801361,586.23
2025-09-05 17:10:21.207745,37.0800177,-83.1801112,584.88
2025-09-05 17:10:21.685683,37.0800221,-83.1800829,584.00
2025-09-05 17:10:22.165241,37.0800258,-83.1800566,583.00
2025-09-05 17:10:22.705545,37.0800307,-83.1800332,581.60
2025-09-05 17:10:23.184987,37.0800322,-83.1800082,580.83
2025-09-05 17:10:23.665383,37.0800315,-83.1799849,580.32
2025-09-05 17:10:24.206359,37.0800331,-83.1799603,579.66
2025-09-05 17:10:24.684840,37.0800341,-83.1799362,579.13
2025-09-05 17:10:25.165108,37.0800349,-83.1799097,579.04
2025-09-05 17:10:25.705910,37.0800400,-83.1798856,578.43
2025-09-05 17:10:26.185797,37.0800453,-83.1798582,577.95
2025-09-05 17:10:26.666480,37.0800511,-83.1798294,577.01
2025-09-05 17:10:27.205659,37.0800563,-83.1798043,575.69
2025-09-05 17:10:27.685002,37.0800575,-83.1797774,575.22
2025-09-05 17:10:28.167562,37.0800578,-83.1797502,574.80
2025-09-05 17:10:28.705347,37.0800565,-83.1797242,574.87
2025-09-05 17:10:29.185766,37.0800550,-83.1796972,574.76
2025-09-05 17:10:29.665728,37.0800521,-83.1796698,574.70
2025-09-05 17:10:30.146626,37.0800497,-83.1796424,574.30
2025-09-05 17:10:30.684724,37.0800464,-83.1796200,574.18
2025-09-05 17:10:31.164926,37.0800414,-83.1795859,574.00
2025-09-05 17:10:31.705877,37.0800313,-83.1795533,574.90
2025-09-05 17:10:32.187327,37.0800217,-83.1795209,575.28
2025-09-05 17:10:32.664874,37.0800155,-83.1794950,575.28
2025-09-05 17:10:33.145682,37.0800021,-83.1794624,575.91
2025-09-05 17:10:44.186373,37.0796540,-83.1787185,579.05
2025-09-05 17:10:44.669250,37.0796529,-83.1786879,578.19
2025-09-05 17:10:45.145441,37.0796582,-83.1786534,576.96
2025-09-05 17:10:45.685407,37.0796590,-83.1786191,576.57
2025-09-05 17:10:46.164813,37.0796602,-83.1785808,576.49
2025-09-05 17:10:46.645693,37.0796597,-83.1785435,575.93
2025-09-05 17:10:47.185926,37.0796609,-83.1785047,575.87
2025-09-05 17:10:47.664967,37.0796654,-83.1784658,575.76
2025-09-05 17:10:48.145089,37.0796722,-83.1784277,575.50
2025-09-05 17:10:48.685771,37.0796804,-83.1783939,574.67
2025-09-05 17:10:49.165066,37.0796864,-83.1783647,574.60
2025-09-05 17:10:49.645896,37.0796914,-83.1783412,574.30
2025-09-05 17:10:50.185678,37.0796978,-83.1783214,573.88
2025-09-05 17:10:50.666601,37.0797051,-83.1783069,573.20
2025-09-05 17:10:51.147474,37.0797101,-83.1782930,573.01
2025-09-05 17:10:51.685790,37.0797123,-83.1782814,572.79
2025-09-05 17:10:52.166543,37.0797165,-83.1782685,572.48
2025-09-05 17:10:52.645087,37.0797164,-83.1782583,572.28
2025-09-05 17:10:53.185176,37.0797182,-83.1782512,571.74
2025-09-05 17:10:53.665578,37.0797191,-83.1782425,571.63
2025-09-05 17:10:54.144638,37.0797215,-83.1782320,571.53
2025-09-05 17:10:54.625246,37.0797252,-83.1782204,571.22
2025-09-05 17:10:55.165691,37.0797269,-83.1782109,570.51
2025-09-05 17:10:55.645040,37.0797264,-83.1782041,569.75
2025-09-05 17:10:56.124310,37.0797305,-83.1781907,568.79
2025-09-05 17:10:56.664432,37.0797355,-83.1781772,567.99
2025-09-05 17:10:57.145065,37.0797389,-83.1781604,567.47
2025-09-05 17:10:57.625393,37.0797427,-83.1781440,567.23
2025-09-05 17:10:58.164742,37.0797467,-83.1781316,566.27
2025-09-05 17:10:58.644778,37.0797486,-83.1781198,565.42
2025-09-05 17:10:59.124630,37.0797513,-83.1781040,565.23
2025-09-05 17:10:59.666364,37.0797542,-83.1780855,565.14
2025-09-05 17:11:00.144996,37.0797581,-83.1780676,564.63
2025-09-05 17:11:00.684728,37.0797596,-83.1780508,563.92
2025-09-05 17:11:01.165627,37.0797636,-83.1780315,563.36
2025-09-05 17:11:01.644256,37.0797663,-83.1780156,562.40
2025-09-05 17:11:02.124953,37.0797705,-83.1779892,562.72
2025-09-05 17:11:02.665733,37.0797710,-83.1779676,562.91
2025-09-05 17:11:03.149290,37.0797734,-83.1779515,562.24
2025-09-05 17:11:03.624694,37.0797771,-83.1779363,561.30
2025-09-05 17:11:04.169182,37.0797795,-83.1779203,560.59
2025-09-05 17:11:04.644132,37.0797819,-83.1779039,560.04
2025-09-05 17:11:05.125448,37.0797808,-83.1778891,559.72
2025-09-05 17:11:05.664715,37.0797822,-83.1778745,559.42
2025-09-05 17:11:06.144916,37.0797792,-83.1778649,558.97
2025-09-05 17:11:06.624996,37.0797804,-83.1778520,558.62
2025-09-05 17:11:07.169124,37.0797821,-83.1778387,558.26
2025-09-05 17:11:07.645425,37.0797832,-83.1778252,558.14
2025-09-05 17:11:08.125039,37.0797835,-83.1778134,557.96
2025-09-05 17:11:08.665118,37.0797839,-83.1778004,557.92
2025-09-05 17:11:09.145194,37.0797834,-83.1777879,557.86
2025-09-05 17:11:09.624627,37.0797798,-83.1777782,557.79
2025-09-05 17:11:10.168599,37.0797787,-83.1777653,557.82
2025-09-05 17:11:10.644391,37.0797792,-83.1777516,557.71
2025-09-05 17:11:11.124527,37.0797800,-83.1777371,557.65
2025-09-05 17:11:11.666359,37.0797809,-83.1777220,557.50
2025-09-05 17:11:12.144308,37.0797820,-83.1777022,557.77
2025-09-05 17:11:12.624627,37.0797853,-83.1776818,557.64
2025-09-05 17:11:13.165051,37.0797874,-83.1776608,557.55
2025-09-05 17:11:13.645259,37.0797903,-83.1776422,557.02
2025-09-05 17:11:14.124619,37.0797934,-83.1776238,556.23
2025-09-05 17:11:14.664871,37.0797955,-83.1776009,556.08
2025-09-05 17:11:15.144916,37.0797964,-83.1775818,555.30
2025-09-05 17:11:15.625134,37.0797968,-83.1775625,554.51
2025-09-05 17:11:16.104239,37.0797993,-83.1775420,553.36
2025-09-05 17:11:16.645524,37.0798014,-83.1775197,552.59
2025-09-05 17:11:17.125137,37.0798059,-83.1774985,551.36
2025-09-05 17:11:17.608259,37.0798024,-83.1774816,550.34
2025-09-05 17:11:18.144026,37.0797981,-83.1774598,549.80
2025-09-05 17:11:18.624773,37.0798021,-83.1774356,548.79
2025-09-05 17:11:19.105008,37.0798044,-83.1774162,547.34
2025-09-05 17:11:19.649500,37.0798081,-83.1773962,546.10
2025-09-05 17:11:20.124324,37.0798060,-83.1773734,545.52
2025-09-05 17:11:20.604443,37.0798026,-83.1773510,545.37
2025-09-05 17:11:21.144294,37.0798037,-83.1773315,544.25
2025-09-05 17:11:21.624450,37.0798050,-83.1773155,542.72
2025-09-05 17:11:22.110,37.0798065,-83.1772994,540.79
2025-09-05 17:11:22.644838,37.0798024,-83.1772824,539.42
2025-09-05 17:11:23.125267,37.0797917,-83.1772655,538.98
2025-09-05 17:11:23.604167,37.0797876,-83.1772495,537.18
2025-09-05 17:11:24.144201,37.0797804,-83.1772340,536.97
2025-09-05 17:11:24.625428,37.0797667,-83.1772075,537.22
2025-09-05 17:11:25.105498,37.0797581,-83.1771834,538.48
2025-09-05 17:11:37.104101,37.0794522,-83.1767264,552.50
2025-09-05 17:11:37.645499,37.0794403,-83.1767111,553.05
2025-09-05 17:11:38.128802,37.0794297,-83.1766993,552.64
2025-09-05 17:11:38.604449,37.0794214,-83.1766919,551.80
2025-09-05 17:11:39.085707,37.0794122,-83.1766783,551.85
2025-09-05 17:11:39.623645,37.0794017,-83.1766674,551.86
2025-09-05 17:11:40.105734,37.0793911,-83.1766567,552.07
2025-09-05 17:11:40.584361,37.0793782,-83.1766452,552.49
2025-09-05 17:11:41.124801,37.0793649,-83.1766323,552.68
2025-09-05 17:11:41.604718,37.0793530,-83.1766191,552.68
2025-09-05 17:11:42.084923,37.0793401,-83.1766051,553.02
2025-09-05 17:11:42.626874,37.0793273,-83.1765913,553.12
2025-09-05 17:11:43.104034,37.0793151,-83.1765767,553.29
2025-09-05 17:11:52.588435,37.0791140,-83.1762483,554.36
2025-09-05 17:11:53.125397,37.0791104,-83.1762196,554.10
2025-09-05 17:11:53.604850,37.0791087,-83.1761907,553.98
2025-09-05 17:11:54.083707,37.0791106,-83.1761599,553.62
2025-09-05 17:11:54.564149,37.0791135,-83.1761293,553.28
2025-09-05 17:11:55.104586,37.0791149,-83.1760985,553.18
2025-09-05 17:11:55.584126,37.0791169,-83.1760749,552.73
2025-09-05 17:11:56.124322,37.0791225,-83.1760480,552.65
2025-09-05 17:11:56.605454,37.0791339,-83.1760199,552.20
2025-09-05 17:11:57.084023,37.0791419,-83.1760000,551.86
2025-09-05 17:11:57.624285,37.0791556,-83.1759705,551.26
2025-09-05 17:11:58.104177,37.0791665,-83.1759487,550.57
2025-09-05 17:11:58.587864,37.0791793,-83.1759272,549.63
2025-09-05 17:11:59.124276,37.0791893,-83.1759028,549.09
2025-09-05 17:11:59.544628,37.0791977,-83.1758772,548.83
2025-09-05 17:12:00.084473,37.0792023,-83.1758572,547.94
2025-09-05 17:12:00.565314,37.0792044,-83.1758404,547.17
2025-09-05 17:12:01.104343,37.0792067,-83.1758099,546.82
2025-09-05 17:12:01.584587,37.0792081,-83.1757821,546.54
2025-09-05 17:12:02.066553,37.0792131,-83.1757506,546.12
2025-09-05 17:12:11.604113,37.0792616,-83.1750584,540.17
2025-09-05 17:12:12.084301,37.0792684,-83.1750339,539.46
2025-09-05 17:12:12.564733,37.0792743,-83.1750134,538.48
2025-09-05 17:12:13.043987,37.0792774,-83.1749935,538.24
2025-09-05 17:12:13.583782,37.0792809,-83.1749767,537.48
2025-09-05 17:12:14.064106,37.0792857,-83.1749583,537.23
2025-09-05 17:12:14.545040,37.0792908,-83.1749400,536.90
2025-09-05 17:12:15.084244,37.0792955,-83.1749179,537.00
2025-09-05 17:12:15.563555,37.0793019,-83.1748947,536.70
2025-09-05 17:12:16.044622,37.0793065,-83.1748665,537.62
2025-09-05 17:12:16.584245,37.0793142,-83.1748405,537.56
2025-09-05 17:12:17.063716,37.0793209,-83.1748171,536.74
2025-09-05 17:12:18.569079,37.0793378,-83.1747429,535.96
2025-09-05 17:12:19.044911,37.0793449,-83.1747221,535.19
2025-09-05 17:12:19.583580,37.0793544,-83.1747033,534.01
2025-09-05 17:12:20.064796,37.0793642,-83.1746813,533.27
2025-09-05 17:12:20.544064,37.0793725,-83.1746575,532.74
2025-09-05 17:12:21.084050,37.0793791,-83.1746350,532.23
2025-09-05 17:12:21.565528,37.0793905,-83.1746130,531.03
2025-09-05 17:12:22.046471,37.0793987,-83.1745869,531.24
2025-09-05 17:12:22.588992,37.0794068,-83.1745564,531.55
2025-09-05 17:12:23.067427,37.0794104,-83.1745367,532.13
2025-09-05 17:12:23.544004,37.0794199,-83.1745015,531.99
2025-09-05 17:12:24.083807,37.0794272,-83.1744720,531.73
2025-09-05 17:12:24.563614,37.0794344,-83.1744425,531.47
2025-09-05 17:12:25.044062,37.0794400,-83.1744136,531.63
2025-09-05 17:12:25.584404,37.0794457,-83.1743864,531.86
2025-09-05 17:12:26.066368,37.0794507,-83.1743607,531.88
2025-09-05 17:12:26.549489,37.0794537,-83.1743345,532.01
2025-09-05 17:12:27.084704,37.0794563,-83.1743078,532.33
2025-09-05 17:13:08.003908,37.0796535,-83.1722205,528.68
2025-09-05 17:13:08.544200,37.0796542,-83.1721857,527.99
2025-09-05 17:13:09.023696,37.0796518,-83.1721489,527.84
2025-09-05 17:13:09.503574,37.0796499,-83.1721148,527.50
2025-09-05 17:13:10.047919,37.0796501,-83.1720845,526.66
2025-09-05 17:13:10.524448,37.0796495,-83.1720570,526.22
2025-09-05 17:13:11.002920,37.0796487,-83.1720309,525.91
2025-09-05 17:13:11.547849,37.0796478,-83.1720079,525.88
2025-09-05 17:13:12.032006,37.0796485,-83.1719881,525.38
2025-09-05 17:13:12.504296,37.0796485,-83.1719689,525.10
2025-09-05 17:13:13.047141,37.0796478,-83.1719491,525.23
2025-09-05 17:13:13.523532,37.0796457,-83.1719287,525.51
2025-09-05 17:13:14.005307,37.0796454,-83.1719103,525.12
2025-09-05 17:13:14.543286,37.0796444,-83.1718911,525.11
2025-09-05 17:13:15.024206,37.0796443,-83.1718725,524.55
2025-09-05 17:13:15.505081,37.0796443,-83.1718518,524.02
2025-09-05 17:13:16.044030,37.0796440,-83.1718293,523.51
2025-09-05 17:13:16.524125,37.0796440,-83.1718060,522.84
2025-09-05 17:13:17.003792,37.0796428,-83.1717806,522.52
2025-09-05 17:13:17.543164,37.0796426,-83.1717542,522.23
2025-09-05 17:13:18.068898,37.0796412,-83.1717259,522.00
2025-09-05 17:13:18.631837,37.0796410,-83.1716982,521.54
2025-09-05 17:13:19.045222,37.0796392,-83.1716722,520.99
2025-09-05 17:13:19.523423,37.0796371,-83.1716446,520.69
2025-09-05 17:13:20.003922,37.0796349,-83.1716194,520.08
2025-09-05 17:13:20.543795,37.0796306,-83.1715948,519.58
2025-09-05 17:13:21.023403,37.0796288,-83.1715684,518.85
2025-09-05 17:13:21.502911,37.0796271,-83.1715383,518.77
2025-09-05 17:13:22.043177,37.0796257,-83.1715109,518.02
2025-09-05 17:13:22.524674,37.0796250,-83.1714839,516.95
2025-09-05 17:13:23.003663,37.0796215,-83.1714549,516.59
2025-09-05 17:13:23.544318,37.0796180,-83.1714265,516.27
2025-09-05 17:13:24.023059,37.0796122,-83.1713985,516.38
2025-09-05 17:13:24.503680,37.0796060,-83.1713734,516.18
2025-09-05 17:13:25.043903,37.0795993,-83.1713515,515.91
2025-09-05 17:13:25.524021,37.0795920,-83.1713319,515.56
2025-09-05 17:13:26.003909,37.0795857,-83.1713106,515.26
2025-09-05 17:13:26.542799,37.0795794,-83.1712891,515.07
2025-09-05 17:13:27.024403,37.0795730,-83.1712675,515.08
2025-09-05 17:13:27.503433,37.0795656,-83.1712446,515.48
2025-09-05 17:13:27.989366,37.0795569,-83.1712229,515.83
2025-09-05 17:13:28.523524,37.0795480,-83.1712012,516.14
2025-09-05 17:13:29.004019,37.0795405,-83.1711780,516.54
2025-09-05 17:13:29.484540,37.0795306,-83.1711563,516.75
2025-09-05 17:13:30.024472,37.0795230,-83.1711335,516.60
2025-09-05 17:13:36.983324,37.0793616,-83.1708688,519.63
2025-09-05 17:13:37.523065,37.0793506,-83.1708572,519.68
2025-09-05 17:13:38.002972,37.0793400,-83.1708455,519.83
2025-09-05 17:13:38.483762,37.0793297,-83.1708350,519.72
2025-09-05 17:13:39.023574,37.0793197,-83.1708252,519.56
2025-09-05 17:13:39.503605,37.0793102,-83.1708163,519.62
2025-09-05 17:13:39.983964,37.0793022,-83.1708112,519.63
2025-09-05 17:13:40.522941,37.0792948,-83.1708054,519.47
2025-09-05 17:13:41.002585,37.0792879,-83.1708018,519.47
2025-09-05 17:13:41.483912,37.0792810,-83.1707967,519.60
2025-09-05 17:13:42.022649,37.0792734,-83.1707906,519.62
2025-09-05 17:13:42.503414,37.0792644,-83.1707836,519.73
2025-09-05 17:13:42.982447,37.0792537,-83.1707765,520.09
2025-09-05 17:13:43.523029,37.0792421,-83.1707685,520.31
2025-09-05 17:13:44.003022,37.0792298,-83.1707591,520.20
2025-09-05 17:13:44.484794,37.0792167,-83.1707486,520.13
2025-09-05 17:13:45.023499,37.0792028,-83.1707380,520.49
2025-09-05 17:13:45.503743,37.0791894,-83.1707278,520.51
2025-09-05 17:13:45.984152,37.0791766,-83.1707186,520.69
2025-09-05 17:13:46.463223,37.0791648,-83.1707108,520.73
2025-09-05 17:13:47.012652,37.0791557,-83.1707071,520.11
2025-09-05 17:13:47.488492,37.0791479,-83.1707039,519.86
2025-09-05 17:13:48.033504,37.0791403,-83.1707002,519.52
2025-09-05 17:13:48.503277,37.0791350,-83.1706977,519.11
2025-09-05 17:13:48.992170,37.0791308,-83.1706952,518.73
2025-09-05 17:13:49.463839,37.0791274,-83.1706927,518.54
2025-09-05 17:13:50.020967,37.0791238,-83.1706903,518.58
2025-09-05 17:13:50.489252,37.0791193,-83.1706876,518.74
2025-09-05 17:13:50.963172,37.0791137,-83.1706847,518.85
2025-09-05 17:13:51.505506,37.0791075,-83.1706823,518.58
2025-09-05 17:13:51.983693,37.0790993,-83.1706791,518.24
2025-09-05 17:13:52.462832,37.0790899,-83.1706763,518.10
2025-09-05 17:13:53.003730,37.0790782,-83.1706720,518.12
2025-09-05 17:13:53.483540,37.0790671,-83.1706681,517.98
2025-09-05 17:13:53.964327,37.0790563,-83.1706657,517.43
2025-09-05 17:13:54.502834,37.0790436,-83.1706612,517.17
2025-09-05 17:13:54.983587,37.0790292,-83.1706566,517.27
2025-09-05 17:13:55.464170,37.0790155,-83.1706516,517.30
2025-09-05 17:13:56.002509,37.0790023,-83.1706487,517.47
2025-09-05 17:13:56.483683,37.0789898,-83.1706452,517.12
2025-09-05 17:13:56.963915,37.0789768,-83.1706418,517.16
2025-09-05 17:13:57.504354,37.0789635,-83.1706382,517.66
2025-09-05 17:13:57.983276,37.0789495,-83.1706346,517.94
2025-09-05 17:13:58.463710,37.0789349,-83.1706300,518.07
2025-09-05 17:13:59.002559,37.0789197,-83.1706256,518.77
2025-09-05 17:13:59.483139,37.0789042,-83.1706223,519.42
2025-09-05 17:13:59.963273,37.0788885,-83.1706187,520.22
2025-09-05 17:14:00.503618,37.0788731,-83.1706146,520.16
2025-09-05 17:14:00.983442,37.0788587,-83.1706127,520.06
2025-09-05 17:14:01.463039,37.0788445,-83.1706105,519.55
2025-09-05 17:14:01.943085,37.0788324,-83.1706100,519.53
2025-09-05 17:14:02.483352,37.0788203,-83.1706089,519.35
2025-09-05 17:14:02.963085,37.0788048,-83.1706091,519.86
2025-09-05 17:14:03.443180,37.0787922,-83.1706115,519.90
2025-09-05 17:14:03.982287,37.0787800,-83.1706133,519.72
2025-09-05 17:14:04.462792,37.0787635,-83.1706144,518.38
2025-09-05 17:14:04.942586,37.0787575,-83.1706165,517.57
2025-09-05 17:14:05.422505,37.0787455,-83.1706190,517.57
2025-09-05 17:14:05.963796,37.0787337,-83.1706231,517.17
2025-09-05 17:14:06.443421,37.0787106,-83.1706243,516.61
2025-09-05 17:14:06.923096,37.0786959,-83.1706273,516.23
2025-09-05 17:14:07.470811,37.0786904,-83.1706290,516.01
2025-09-05 17:14:07.943332,37.0786740,-83.1706296,514.32
2025-09-05 17:14:08.424293,37.0786642,-83.1706345,513.25
2025-09-05 17:14:08.963297,37.0786503,-83.1706373,512.16
2025-09-05 17:14:09.448948,37.0786314,-83.1706422,512.01
2025-09-05 17:14:09.923274,37.0786208,-83.1706483,511.28
2025-09-05 17:14:10.464326,37.0786055,-83.1706502,510.57
2025-09-05 17:14:10.943138,37.0785924,-83.1706600,507.97
2025-09-05 17:14:11.425804,37.0785768,-83.1706620,506.59
2025-09-05 17:14:11.963395,37.0785600,-83.1706733,504.18
2025-09-05 17:14:12.442301,37.0785501,-83.1706748,503.92
2025-09-05 17:14:12.922632,37.0785347,-83.1706856,502.86
2025-09-05 17:14:13.462631,37.0785158,-83.1707121,501.76
2025-09-05 17:14:13.943236,37.0784973,-83.1707208,501.04
2025-09-05 17:14:14.423914,37.0784768,-83.1707295,500.38
2025-09-05 17:14:14.962605,37.0784582,-83.1707430,500.39
2025-09-05 17:14:15.444176,37.0784412,-83.1707637,499.46
2025-09-05 17:14:15.923951,37.0784290,-83.1707712,497.40
2025-09-05 17:14:16.462812,37.0783997,-83.1707896,496.28
2025-09-05 17:14:16.942822,37.0783812,-83.1708027,496.16
2025-09-05 17:14:17.423605,37.0783631,-83.1708178,493.95
2025-09-05 17:14:17.963076,37.0783414,-83.1708265,493.83
2025-09-05 17:14:18.443333,37.0783176,-83.1708324,494.24
2025-09-05 17:14:18.924340,37.0783076,-83.1708388,493.94
2025-09-05 17:14:19.463203,37.0782848,-83.1708518,495.94
2025-09-05 17:14:19.944665,37.0782600,-83.1708583,496.22
2025-09-05 17:14:20.424772,37.0782433,-83.1708649,495.02
2025-09-05 17:14:20.903194,37.0782322,-83.1708730,495.57
2025-09-05 17:14:21.502673,37.0782153,-83.1708811,494.99
2025-09-05 17:14:21.923529,37.0781968,-83.1708937,494.65
2025-09-05 17:14:22.404217,37.0781794,-83.1709059,494.54
2025-09-05 17:14:22.946117,37.0781650,-83.1709217,494.40
2025-09-05 17:14:23.423288,37.0781498,-83.1709405,493.20
2025-09-05 17:14:23.903050,37.0781327,-83.1709539,493.50
2025-09-05 17:14:24.448814,37.0781195,-83.1709629,493.30
2025-09-05 17:14:24.922472,37.0781102,-83.1709702,493.07
2025-09-05 17:14:25.402778,37.0780868,-83.1709812,494.01
2025-09-05 17:14:25.948060,37.0780746,-83.1709952,493.08
2025-09-05 17:14:26.423867,37.0780574,-83.1710119,492.81
2025-09-05 17:14:26.901773,37.0780445,-83.1710285,492.40
2025-09-05 17:14:27.446694,37.0780381,-83.1710412,491.87
2025-09-05 17:14:27.928717,37.0780256,-83.1710609,493.20
2025-09-05 17:14:28.462516,37.0780080,-83.1710778,494.02
2025-09-05 17:14:28.943250,37.0779991,-83.1710874,494.85
2025-09-05 17:14:29.423079,37.0779940,-83.1710970,495.17
2025-09-05 17:14:29.902458,37.0779846,-83.1711226,496.89
2025-09-05 17:14:30.443583,37.0779748,-83.1711383,496.89
2025-09-05 17:14:30.983783,37.0779625,-83.1711618,497.94
2025-09-05 17:14:31.404846,37.0779537,-83.1711792,498.17
2025-09-05 17:14:31.942864,37.0779434,-83.1711998,498.29
2025-09-05 17:14:32.422820,37.0779302,-83.1712205,500.05
2025-09-05 17:14:32.966082,37.0779190,-83.1712440,501.11
2025-09-05 17:14:33.443001,37.0779082,-83.1712617,501.24
2025-09-05 17:14:33.985754,37.0778976,-83.1712724,500.50
2025-09-05 17:14:34.462828,37.0778879,-83.1712931,501.15
2025-09-05 17:14:34.943707,37.0778822,-83.1713150,501.24
2025-09-05 17:14:35.423493,37.0778765,-83.1713306,500.69
2025-09-05 17:14:35.964244,37.0778610,-83.1713565,500.34
2025-09-05 17:14:36.442829,37.0778537,-83.1713673,500.00
2025-09-05 17:14:36.922268,37.0778407,-83.1713934,499.39
2025-09-05 17:14:37.403146,37.0778324,-83.1714185,499.81
2025-09-05 17:14:37.882367,37.0778245,-83.1714364,499.51
2025-09-05 17:14:38.423095,37.0778113,-83.1714527,499.49
2025-09-05 17:14:38.902791,37.0778005,-83.1714696,499.20
2025-09-05 17:14:39.442803,37.0777847,-83.1715066,500.30
2025-09-05 17:14:39.922278,37.0777720,-83.1715235,500.22
2025-09-05 17:14:40.402718,37.0777488,-83.1715556,500.21
2025-09-05 17:14:40.951481,37.0777292,-83.1715788,501.13
2025-09-05 17:14:41.422710,37.0777119,-83.1716082,503.05
2025-09-05 17:14:41.906988,37.0776919,-83.1716367,502.36
2025-09-05 17:14:42.442709,37.0776663,-83.1716664,502.80
2025-09-05 17:14:42.923290,37.0776430,-83.1716928,503.22
2025-09-05 17:14:48.922432,37.0773580,-83.1719175,502.66
2025-09-05 17:14:49.403281,37.0773347,-83.1719277,502.75
2025-09-05 17:14:49.883416,37.0773138,-83.1719413,502.38
2025-09-05 17:14:50.422217,37.0772997,-83.1719466,502.70
2025-09-05 17:14:50.902411,37.0772689,-83.1719597,500.84
2025-09-05 17:14:51.382934,37.0772525,-83.1719657,499.75
2025-09-05 17:14:51.922846,37.0772350,-83.1719722,499.75
2025-09-05 17:14:52.405,37.0772073,-83.1719824,497.28
2025-09-05 17:14:52.943351,37.0771837,-83.1719861,497.74
2025-09-05 17:14:53.428687,37.0771574,-83.1719864,499.23
2025-09-05 17:14:53.903214,37.0771327,-83.1719899,501.50
2025-09-05 17:14:54.382758,37.0771064,-83.1719952,502.91
2025-09-05 17:14:54.922695,37.0770882,-83.1719989,502.15
2025-09-05 17:14:55.402101,37.0770639,-83.1720091,500.41
2025-09-05 17:14:55.882321,37.0770461,-83.1720129,500.07
2025-09-05 17:14:56.427035,37.0770188,-83.1720174,499.25
2025-09-05 17:14:56.903322,37.0770035,-83.1720258,498.88
2025-09-05 17:14:57.384014,37.0769835,-83.1720319,498.06
2025-09-05 17:14:57.922126,37.0769629,-83.1720407,498.25
2025-09-05 17:14:58.402327,37.0769437,-83.1720456,497.90
2025-09-05 17:14:58.942050,37.0769238,-83.1720482,497.37
2025-09-05 17:14:59.423216,37.0769019,-83.1720488,495.25
2025-09-05 17:14:59.906358,37.0768822,-83.1720534,493.56
2025-09-05 17:15:00.382069,37.0768623,-83.1720586,492.86
2025-09-05 17:15:00.922529,37.0768515,-83.1720627,492.33
2025-09-05 17:15:01.402122,37.0768178,-83.1720644,491.36
